content,cleaned_text,score,sentiment
"Gw kasih bintang 1 udah mendingan Lo, dari hari kehari bukannya tambah bagus malah masih j lag!!!!!!! Ditambah sering kasih team ampas musuhnya tingkat mpl!!!!! Fix gw unistal ni game!!!! Dari season 2 sampe sekarang masalah lag masih j belum beres!!!!",kasih bintang udah mending hari bagus lag tambah kasih team ampas musuh tingkat mpl fix unistal game season sampe lag beres,1,negative
saya kasih bintang 2 kerena main ML setiap bulan selalu pembaruan apa buat hp ram rendah buat saya hingga memori tidak cukup lagi. karna apk yang lain bayak saya hapus,kasih bintang rena main baru ram rendah memori karna apk bayak hapus,2,negative
"Tolong, berikan permainan yang menarik dan benar-benar menghibur terutama bagi player solo. Feeder tolong sesama mereka aja diadu. Sehingga tidak merugikan pemain lain. Bocil ngambek lah, asal pic hero, ga tau cara main. Saya mengapresiasi ada fitur untuk melaporkan, tapi saya juga tahu, pihak MLBB sepertinya tidak terlalu serius dalam menindak perilaku buruk, serta dalam menyeimbangkan pertandingan.",tolong main tarik benarbenar hibur player solo feeder tolong aja adu rugi main bocil ngambek pic hero tau main apresiasi fitur lapor mlbb serius tindak perilaku buruk imbang tanding,5,positive
"Setelah diupdate versi terbaru makin berat. Sering reload dalam match pertandingan. Pas mau menghubungkan kembali juga lama. Padahal sinyal bagus, hp support. Tolong dibenerin lagi pas waktu match juga analog sering berjalan sendiri.",diupdate versi baru berat reload match tanding pas hubung sinyal bagus support tolong dibenerin pas match analog jalan,2,negative
Untuk tampilan UI nya sih dah bagus tapi klo bisa kita bisa memilih UI nya sendiri contoh gua mau pasang UI Freya + skin yang sudah kita punya seperti di profil gitu kek nya bagus deh klo bisa di loby juga.,tampil nya sih dah bagus klo pilih nya contoh gua pasang freya skin profil gitu kek nya bagus deh klo loby,4,positive
saya pemain mlbb yg lama/baru main dengan ganti hp.. biasanya masalah main lagi karena tidak ada item gratis seperti bolder avatar kasih gratis 1/2..jadj buat yg baru main tidak terlalu malu dengan profilnya,main mlbb lamabaru main ganti main item gratis bolder avatar kasih gratis jadj main malu profil,4,positive
"Kenapa sihh, setiap matchmaking ketemu tim yang tidak seimbang, tim sendiri ngetroll ketemu musuh yang jago,please lah moonton klo bisa itu matchmaking nya diseimbangkan antar skill dan tier rank nya, udh itu aja",sihh matchmaking ketemu tim imbang tim ngetroll ketemu musuh jagoplease moonton klo matchmaking nya imbang skill tier rank nya udh aja,3,neutral
"Mohon maaf, jika rating nya tiba tiba menurun, karna pas udah selesai download resources, eh malah update lagi, belum selesai download resources lagi, update lagi, padahal jaringan saya bagus, tapi di suruh check koneksi. Mohon dikondisikan ya🥺🥺",mohon maaf rating nya turun karna pas udah selesai download resources update selesai download resources update jaring bagus suruh check koneksi mohon kondisi,2,negative
"Moonton ini kenapa ya? Baru saya puas di versi sebelumnya, kemarin update udah down lagi mulai dari jaringan ketika match tiba-tiba reconnect, dan itu menyebabkan saya kehilangan kredit skor, lalu ada bug di menu seperti lagu dan sound ketika tap tidak ada suara nya, dan cache yang menumpuk sulit di hapus yang menyebabkan lag pada game, tolonglah di perhatikan lagi, maintenance in aja sekalian kalo gini terus biar lebih bener perbaikannya",moonton puas versi kemarin update udah down jaring match tibatiba reconnect sebab hilang kredit skor bug menu lagu sound tap suara nya cache tumpuk sulit hapus sebab lag game tolong perhati maintenance aja kalo gin biar bener baik,3,neutral
"Setelah di update malah banyak bug Lag parah,,makin kesini makin kurang seimbang dalam segi update,,klo mau update sekalian bikin event sekalian,,sedikit2 update Mlbb klo cuman ngandelin pro player mana laku.!",update bug lag parahmakin kesini imbang segi updateklo update bikin event sekaliansedikit update mlbb klo cuman ngandelin pro player laku,2,negative
"Terus terang setelah update push rank jadi defeat mulu, tolong Moonton untuk peningkatany tolong kasih saya Victory terus agar meringan kan gejala stress yang kalo di tambah defeat nantinya jadi penyakit. di karenakan kami juga para player yang ke stuck di epic mulu ingin merasakan peningkatan Pangkat (Tier). Sekian agar moonton memberikan kami keringanan saat Rank Terimakasih.",terang update push rank defeat mulu tolong moonton peningkatany tolong kasih victory mering gejala stress kalo defeat sakit karena player stuck epic mulu rasa tingkat pangkat tier sekian moonton ringan rank terimakasih,2,negative
"Sinyal pas di teken hijau berbeda dengan kita sebagai player dapat sinyal merah, lu yang kasih sinyal apa sinyal gw sih? Sinyal gw bagus bagus aja, perbaiki lagi dan kalo masih begini ku turunin bintang",sinyal pas teken hijau beda player sinyal merah kasih sinyal sinyal sih sinyal bagus bagus aja baik kalo turunin bintang,2,negative
Padahal gamenya bagus tapi kok saya diberikan tim yang gak bener ya padahal saya sudah hampir ke epic tapi saya turun rank karena tim saya yang gak bener jadi tolonglah di berikan musuh dan tim sesuai rank,gamenya bagus tim gak bener epic turun rank tim gak bener tolong musuh tim sesuai rank,2,negative
"Game nya sangat seru, tetapi game nya juga sangat menguras kesabaran, gara gara ketemu yang kurang jelas. Tetapi game ini sangat lah seru, karna kalau tidak ada game ini saya tidak bisa merasakan mabar bersama teman dan pacar saya yaitu muthia yamg sangat cantik🫶🏻💫",game nya seru game nya uras sabar gara gara ketemu game seru karna game rasa mabar teman pacar muthia yamg cantik,5,positive
"Lain kali kalau mau match kasi musuh yang seimbang jangan yang tidak seimbang,terutama pas main di rank,jadi usahakan kalau musuhnya itu bisa seimbang",kali match kasi musuh imbang seimbangterutama pas main rankjadi usaha musuh imbang,3,neutral
Moonton tolong di sesuaikan performa sinyal nya jangan di buat merah sedikit patah patah kasian pemain yg pas ngepus tiba tiba sinyal pasti kebanyakan data yg di pasang tolong di kecilin,moonton tolong sesuai performa sinyal nya merah patah patah kasi main pas ngepus sinyal banyak data pasang tolong kecilin,4,positive
"ada bug saat ingin memasuki mode offline, bug nya adalah muncul fitur konten manajement yang tidak bisa dihilangkan, aku sering memasuki mode offline untuk mempelajari hero yang belum aku kuasai jadi mohon bug di mode offline segera di perbaiki yaa, kadang juga game ini membuat HP ku nge frame dan tiba tiba jaringan lag... Mohon di perbaiki yaa 🙏",bug pasuk mode offline bug nya muncul fitur konten manajement hilang pasuk mode offline ajar hero kuasa mohon bug mode offline baik yaa kadang game nge frame jaring lag mohon baik yaa,2,negative
Sangat baik untuk di uninstal😉 Tolong setiap pembaharuan jgn terlalu besar lihat untuk yg lain yg ingin bermain tpi kendala di RAM hp mereka karna pembaharuan yg terlalu besar sehingga game play tidak terlalu patah patah,uninstal tolong baharu jgn lihat main tpi kendala ram karna baharu game play patah patah,2,negative
"Pengalaman bermain yang menyenangkan, tapi apa gunanya mengunduh conten pre-update kalau saya masih harus mengunduh banyak konten setelah update?, untuk kali ini saya ubah jadi lima karna tidak perlu menunggu lama saat unduh konten update.",alam main senang guna unduh conten preupdate unduh konten update kali ubah karna tunggu unduh konten update,5,positive
"Game nya seru gak suka nya kalau lagi sibuk itu game kagak bisa di tinggal kalau di tinggal kena pelanggaran, lumayan lahhh aku kasih 2 bintang lagi kalau game nya lebih seru maksudnya ituh semua udah lengkap kek senjata pedang panah itu udah lengkap tapi tolong perbanyakin Hero nya dongg",game nya seru gak suka nya sibuk game kagak tinggal tinggal kena langgar lumayan lahhh kasih bintang game nya seru maksud ituh udah lengkap kek senjata pedang panah udah lengkap tolong perbanyakin hero nya dongg,3,neutral
"Permainan nya udah bagus,, tapi kenapa saya kena drak sistem terus masa kalah mulu ga pernah menang ketemu nya tim yang ga bisa main!! Tolong perbaiki MLBB 🙏🏻",main nya udah bagus kena drak sistem kalah mulu menang ketemu nya tim main tolong baik mlbb,5,positive
"Assalamu'alaikum moonton,aku Gilang febian setiawan,mau nanya,kenapa setiap saya main rank itu kenapa musuh nya jago-jago y?,padahal rank ku masih warior kenapa di kasih musuh nya yang jago-jago sih?.mangka nya rank ku warior terus karena aku takut main rank,terus aku main classic terus deh.lalu kenapa updatetan kali ini penyimpanan nya makin bertambah dah?,jadi nya aku g bisa main lagi,ada tulisan ""ruang penyimpanan anda habis,anda tidak bisa lagi.aku dah bersihin ruang penyimpanan tetep g bisa",assalamualaikum moontonaku gilang febian setiawanmau nanyakenapa main rank musuh nya jagojago ypadahal rank warior kasih musuh nya jagojago sihmangka nya rank warior takut main rankterus main classic dehlalu updatetan kali simpan nya tambah dahjadi nya main lagiada tulis ruang simpan habisanda lagiaku dah bersihin ruang simpan tetep,2,negative
Maaf maaf kali game ngelag mungkin penyimpanan nya penuh atau HP nya kentang jaringan baik di in game bagus grafik full ultra revamp semakin mengila tapi kadang tim ga setara segitu aja buat yang komen lag sama penuh mungkin harus ganti HP😁🙏,maaf maaf kali game ngelag simpan nya penuh nya kentang jaring game bagus grafik full ultra revamp kila kadang tim tara segitu aja komen lag penuh ganti,5,positive
"Gua gak paham tentang ini, kenapa aku selalu froce close sendiri padahal aku lagi serius main, pas mau log ulang eh malah kelamaan masuk nya ke arena, pusing gua kredit skor ku turun gara gara itu Sampai sampai kredit skor ku rendah, dah lah pusing gua, mending lu perbaiki deh ini game, padahal HP ku baik baik aja",gua gak paham froce close serius main pas log ulang masuk nya arena pusing gua kredit skor turun gara gara kredit skor rendah dah pusing gua mending baik deh game aja,2,negative
game nya bagus tapi setelah update banyak bug muncul cth:saat setelah selesai match dan mau kembali ke lobby ada bug kayak layarnya kosong dan ada tombol bagikan ke Facebook tapi gak bisa siapa Spain gitu jadi tolong diperbaiki bug nya moonton,game nya bagus update bug muncul cthsaat selesai match lobby bug kayak layar kosong tombol bagi facebook gak spain gitu tolong baik bug nya moonton,3,neutral
"download an baru, jaringan bagus tapi tidak ter download sama sekali, jadi kesal menunggu lama, mohon di perbaiki, walaupun saya pengguna advance account",download jaring bagus ter download kesal tunggu mohon baik guna advance account,2,negative
Masih sering mengalami masalah ketika match making ketika sudah masuk dalam pencarian pertandingan selalu saja delay fps drop bahkan karena itu sering banget gak jadi masuk malah selalu saja keluar dari lobby mohon perhatikan masalah ini karena ini bukan masalah kecil moonton sebab karena masalah ini banyak player yg komplen terhadap masalah ping fps drop,alami match making masuk cari tanding delay fps drop banget gak masuk lobby mohon perhati moonton player komplen ping fps drop,2,negative
"Game stres semenjak update terus terusan ini saya selalu mendapat matchmaking gajelas, selalu mendapat tim yang aneh/konyol, sedangkan tim musuh selalu sportif dan mengerti cara main, mohon benerin matchmaking gajelas kaya gini, #darksistemstres",game stres semenjak update terus matchmaking gajelas tim anehkonyol tim musuh sportif erti main mohon benerin matchmaking gajelas kaya gin,3,neutral
"Waw aku player baru dan aku coba game ini ternyata seru banget rank ku udah gren master sapartinya musuh misuhny lebih kuat kali ini aku suka game ini dari penampilan hero, strategi tim, dan skil hero. Aku kadang juga suka marah dan toxic sedikit tapi ma'lumin lah yaaa Ayo Cobain Game MOBILE LEGENDS BANG BANG!!!!!!!!!!! pastinya seru yuk gas mainin!!!",waw player coba game seru banget rank udah gren master sapartinya musuh misuhny kuat kali suka game tampil hero strategi tim skil hero kadang suka marah toxic malumin yaaa ayo cobain game mobile legends bang bang pasti seru yuk gas mainin,5,positive
Gamenya makin rusak.kebanyakan update tapi masalah lag tidak pernah diperhatikan.percuma tampilan bagus tapi gk bisa buat main.males sekarang mau push rank.,gamenya rusakkebanyakan update lag diperhatikanpercuma tampil bagus mainmales push rank,4,positive
"Tolong di perbaiki penyeimbang matchmaking nya, saya sebagai pemain solo selalu mendapatkan teman publik yang tidak teratur mainnya, sedangkan lawan saya mainnya sangat teratur dan kompak, semoga bisa diperbaiki secepatnya.",tolong baik imbang matchmaking nya main solo teman publik atur main lawan main atur kompak moga baik cepat,1,negative
"Menurut sya, Mlbb adalah game yang sangat keren dan bagus dimainlan namun sya perlu mengkritik tentang berapa lamanya waktu yang diperlukan demi mendownlod semua data game.",sya mlbb game keren bagus dimainlan sya kritik mendownlod data game,5,positive
"Permainan ini sangat bagus dan menarik untuk memainkannya, Mobile Legends Bang Bang bagus di mainkan saat bareng dengan teman teman. Tetapi game ini tidak bagus karena membutuhkan kuota pribadi dan tidak boleh ada yang tersambung ke hospot yang di aktifkan, sy pun bertanya tanya Emang berapa sih mb yg di perlukan untuk bermain di mode biasa dan mode Rank?",main bagus tarik main mobile legends bang bang bagus main bareng teman teman game bagus butuh kuota pribadi sambung hospot aktif emang sih perlu main mode mode rank,5,positive
"sistem dan lainnya sudah bagus, tapi masih kurang, karena salah satunya yaitu manajemen konten tiidak bisa diatur SEPENUHNYA sesuai keinginan dan kebutuhan player.",sistem bagus salah satu manajemen konten tiidak atur sepenuh sesuai butuh player,4,positive
"Dulu bagus, sekarang tambah buruk setiap login harus download dan itu ukurannya nggk sedikit, ngabisin kuota aja, walaupun dah di download mau main lagi download lagi sama aja boong 🥴🥴🥴",bagus buruk login download ukur nggk ngabisin kuota aja dah download main download aja boong,3,neutral
